created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2023-04-16T11:42:00-04:00,1288,17,67,N,,,,
2023-04-16T11:42:59-04:00,1289,18,57,N,,,,
2023-04-16T11:43:27-04:00,1290,19,26,N,,,,
2023-04-16T11:43:56-04:00,1291,20,27,N,,,,
2023-04-16T11:44:52-04:00,1292,21,53,N,,,,
2023-04-16T11:45:50-04:00,1293,22,56,N,,,,
2023-04-16T11:46:23-04:00,1294,23,28,N,,,,
2023-04-16T11:46:46-04:00,1295,24,21,N,,,,
2023-04-16T11:47:44-04:00,1296,25,56,N,,,,
2023-04-16T11:48:43-04:00,1297,26,56,N,,,,
2023-04-16T11:49:08-04:00,1298,27,23,N,,,,
2023-04-16T11:49:34-04:00,1299,28,24,N,,,,
2023-04-16T11:50:33-04:00,1300,29,56,N,,,,
2023-04-16T11:51:31-04:00,1301,30,56,N,,,,
2023-04-16T11:51:57-04:00,1302,31,24,N,,,,
2023-04-16T11:52:26-04:00,1303,32,27,N,,,,
2023-04-16T11:53:40-04:00,1304,33,71,N,,,,
2023-04-16T11:54:35-04:00,1305,34,53,N,,,,
2023-04-16T11:55:06-04:00,1306,35,29,N,,,,
2023-04-16T11:55:35-04:00,1307,36,27,N,,,,
2023-04-16T11:56:33-04:00,1308,37,55,N,,,,
2023-04-16T11:57:31-04:00,1309,38,56,N,,,,
2023-04-16T11:58:01-04:00,1310,39,3,N,,,,
2023-04-16T11:58:30-04:00,1311,40,27,N,,,,
2023-04-16T11:59:25-04:00,1312,41,53,N,,,,
2023-04-16T12:00:23-04:00,1313,42,56,N,,,,
2023-04-16T12:00:53-04:00,1314,43,27,N,,,,
2023-04-16T12:01:20-04:00,1315,44,24,N,,,,
2023-04-16T12:02:15-04:00,1316,45,52,N,,,,
2023-04-16T12:03:10-04:00,1317,46,53,N,,,,
2023-04-16T12:03:41-04:00,1318,47,29,N,,,,
2023-04-16T12:04:10-04:00,1319,48,28,N,,,,
2023-04-16T12:05:25-04:00,1320,1,71,N,,,,
2023-04-16T12:06:28-04:00,1321,2,55,N,,,,
2023-04-16T12:06:47-04:00,1322,3,17,N,,,,
2023-04-16T12:07:17-04:00,1323,4,27,N,,,,
2023-04-16T12:08:16-04:00,1324,5,56,N,,,,
2023-04-16T12:09:12-04:00,1325,6,53,N,,,,
2023-04-16T12:09:42-04:00,1326,7,28,N,,,,
2023-04-16T12:10:11-04:00,1327,8,27,N,,,,
2023-04-16T12:11:09-04:00,1328,9,56,N,,,,
2023-04-16T12:12:03-04:00,1329,10,51,N,,,,
2023-04-16T12:12:33-04:00,1330,11,27,N,,,,
2023-04-16T12:13:00-04:00,1331,12,25,N,,,,
2023-04-16T12:13:56-04:00,1332,13,54,N,,,,
2023-04-16T12:14:54-04:00,1333,14,55,N,,,,
2023-04-16T12:15:23-04:00,1334,15,27,N,,,,
2023-04-16T12:15:52-04:00,1335,16,27,N,,,,
2023-04-16T12:17:03-04:00,1336,17,68,N,,,,
2023-04-16T12:17:59-04:00,1337,18,54,N,,,,
2023-04-16T12:18:30-04:00,1338,19,29,N,,,,
2023-04-16T12:18:59-04:00,1339,20,27,N,,,,
2023-04-16T12:19:58-04:00,1340,21,56,N,,,,
2023-04-16T12:20:56-04:00,1341,22,56,N,,,,
2023-04-16T12:21:25-04:00,1342,23,27,N,,,,
2023-04-16T12:21:51-04:00,1343,24,24,N,,,,
2023-04-16T12:22:49-04:00,1344,25,56,N,,,,
2023-04-16T12:23:46-04:00,1345,26,55,N,,,,
2023-04-16T12:24:12-04:00,1346,27,24,N,,,,
2023-04-16T12:24:42-04:00,1347,28,28,N,,,,
2023-04-16T12:25:41-04:00,1348,29,56,N,,,,
2023-04-16T12:26:37-04:00,1349,30,53,N,,,,
2023-04-16T12:27:07-04:00,1350,31,28,N,,,,
2023-04-16T12:27:37-04:00,1351,32,27,N,,,,
2023-04-16T12:28:50-04:00,1352,33,70,N,,,,
2023-04-16T12:29:47-04:00,1353,34,55,N,,,,
2023-04-16T12:30:13-04:00,1354,35,23,N,,,,
2023-04-16T12:30:42-04:00,1355,36,27,N,,,,
2023-04-16T12:31:36-04:00,1356,37,52,N,,,,
2023-04-16T12:32:35-04:00,1357,38,56,N,,,,
2023-04-16T12:33:02-04:00,1358,39,25,N,,,,
2023-04-16T12:33:33-04:00,1359,40,28,N,,,,
2023-04-16T12:34:31-04:00,1360,41,56,N,,,,
2023-04-16T12:35:26-04:00,1361,42,53,N,,,,
2023-04-16T12:35:56-04:00,1362,43,27,N,,,,
2023-04-16T12:36:24-04:00,1363,44,26,N,,,,
2023-04-16T12:37:23-04:00,1364,45,57,N,,,,
2023-04-16T12:38:22-04:00,1365,46,57,N,,,,
2023-04-16T12:38:52-04:00,1366,47,27,N,,,,
2023-04-16T12:39:21-04:00,1367,48,27,N,,,,
2023-04-16T12:40:35-04:00,1368,1,72,N,,,,
2023-04-16T12:41:30-04:00,1369,2,53,N,,,,
2023-04-16T12:42:00-04:00,1370,3,28,N,,,,
2023-04-16T12:42:26-04:00,1371,4,23,N,,,,
2023-04-16T12:43:26-04:00,1372,5,58,N,,,,
2023-04-16T12:44:24-04:00,1373,6,56,N,,,,
2023-04-16T12:44:50-04:00,1374,7,24,N,,,,
2023-04-16T12:45:16-04:00,1375,8,24,N,,,,
2023-04-16T12:46:15-04:00,1376,9,57,N,,,,
2023-04-16T12:47:13-04:00,1377,10,55,N,,,,
2023-04-16T12:47:39-04:00,1378,11,23,N,,,,
2023-04-16T12:48:08-04:00,1379,12,27,N,,,,
2023-04-16T12:49:06-04:00,1380,13,56,N,,,,
2023-04-16T12:50:02-04:00,1381,14,53,N,,,,
2023-04-16T12:50:31-04:00,1382,15,27,N,,,,
2023-04-16T12:51:01-04:00,1383,16,27,N,,,,
2023-04-16T12:52:12-04:00,1384,17,68,N,,,,
2023-04-16T12:53:11-04:00,1385,18,57,N,,,,
2023-04-16T12:53:41-04:00,1386,19,27,N,,,,
2023-04-16T12:54:10-04:00,1387,20,27,N,,,,
2023-04-16T12:55:04-04:00,1388,21,52,N,,,,
2023-04-16T12:56:03-04:00,1389,22,57,N,,,,
2023-04-16T12:56:33-04:00,1390,23,27,N,,,,
2023-04-16T12:56:59-04:00,1391,24,24,N,,,,
2023-04-16T12:57:57-04:00,1392,25,56,N,,,,
2023-04-16T12:58:55-04:00,1393,26,55,N,,,,
2023-04-16T12:59:21-04:00,1394,27,23,N,,,,
2023-04-16T12:59:46-04:00,1395,28,24,N,,,,
2023-04-16T13:00:45-04:00,1396,29,56,N,,,,
2023-04-16T13:01:45-04:00,1397,30,58,N,,,,
2023-04-16T13:02:15-04:00,1398,31,27,N,,,,
2023-04-16T13:02:44-04:00,1399,32,27,N,,,,
2023-04-16T13:03:59-04:00,1400,33,72,N,,,,
2023-04-16T13:04:54-04:00,1401,34,53,N,,,,
2023-04-16T13:05:23-04:00,1402,35,27,N,,,,
2023-04-16T13:05:52-04:00,1403,36,26,N,,,,
2023-04-16T13:06:49-04:00,1404,37,55,N,,,,
2023-04-16T13:07:48-04:00,1405,38,57,N,,,,
2023-04-16T13:08:18-04:00,1406,39,27,N,,,,
2023-04-16T13:08:48-04:00,1407,40,28,N,,,,
2023-04-16T13:09:43-04:00,1408,41,53,N,,,,
2023-04-16T13:10:41-04:00,1409,42,56,N,,,,
2023-04-16T13:11:07-04:00,1410,43,23,N,,,,
2023-04-16T13:11:36-04:00,1411,44,27,N,,,,
2023-04-16T13:12:32-04:00,1412,45,53,N,,,,
2023-04-16T13:13:30-04:00,1413,46,56,N,,,,
2023-04-16T13:14:00-04:00,1414,47,27,N,,,,
2023-04-16T13:14:26-04:00,1415,48,24,N,,,,
2023-04-16T13:15:39-04:00,1416,1,71,N,,,,
2023-04-16T13:16:37-04:00,1417,2,55,N,,,,
2023-04-16T13:17:06-04:00,1418,3,27,N,,,,
2023-04-16T13:17:36-04:00,1419,4,27,N,,,,
2023-04-16T13:18:31-04:00,1420,5,53,N,,,,
2023-04-16T13:19:30-04:00,1421,6,56,N,,,,
2023-04-16T13:19:58-04:00,1422,7,26,N,,,,
2023-04-16T13:20:24-04:00,1423,8,24,N,,,,
2023-04-16T13:21:19-04:00,1424,9,53,N,,,,
2023-04-16T13:22:14-04:00,1425,10,52,N,,,,
2023-04-16T13:22:44-04:00,1426,11,28,N,,,,
2023-04-16T13:23:14-04:00,1427,12,28,N,,,,
2023-04-16T13:24:12-04:00,1428,13,56,N,,,,
2023-04-16T13:25:11-04:00,1429,14,57,N,,,,
2023-04-16T13:25:40-04:00,1430,15,27,N,,,,
2023-04-16T13:26:09-04:00,1431,16,27,N,,,,
2023-04-16T13:27:24-04:00,1432,17,72,N,,,,
2023-04-16T13:28:19-04:00,1433,18,53,N,,,,
2023-04-16T13:28:48-04:00,1434,19,27,N,,,,
2023-04-16T13:29:17-04:00,1435,20,27,N,,,,
2023-04-16T13:30:15-04:00,1436,21,55,N,,,,
2023-04-16T13:31:11-04:00,1437,22,54,N,,,,
2023-04-16T13:31:37-04:00,1438,23,23,N,,,,
2023-04-16T13:32:03-04:00,1439,24,23,N,,,,
2023-04-16T13:33:02-04:00,1440,25,57,N,,,,
2023-04-16T13:34:01-04:00,1441,26,56,N,,,,
2023-04-16T13:34:26-04:00,1442,27,23,N,,,,
2023-04-16T13:34:56-04:00,1443,28,28,N,,,,
2023-04-16T13:35:54-04:00,1444,29,55,N,,,,
2023-04-16T13:36:50-04:00,1445,30,54,N,,,,
2023-04-16T13:37:21-04:00,1446,31,28,N,,,,
2023-04-16T13:37:50-04:00,1447,32,27,N,,,,
2023-04-16T13:39:03-04:00,1448,33,70,N,,,,
2023-04-16T13:40:01-04:00,1449,34,56,N,,,,
2023-04-16T13:40:27-04:00,1450,35,23,N,,,,
2023-04-16T13:40:53-04:00,1451,36,24,N,,,,
2023-04-16T13:41:51-04:00,1452,37,55,N,,,,
2023-04-16T13:42:48-04:00,1453,38,55,N,,,,
2023-04-16T13:43:14-04:00,1454,39,23,N,,,,
2023-04-16T13:43:44-04:00,1455,40,28,N,,,,
2023-04-16T13:44:44-04:00,1456,41,58,N,,,,
2023-04-16T13:45:39-04:00,1457,42,53,N,,,,
2023-04-16T13:46:07-04:00,1458,43,26,N,,,,
2023-04-16T13:46:37-04:00,1459,44,27,N,,,,
2023-04-16T13:47:35-04:00,1460,45,56,N,,,,
2023-04-16T13:48:34-04:00,1461,46,57,N,,,,
2023-04-16T13:49:04-04:00,1462,47,27,N,,,,
2023-04-16T13:49:34-04:00,1463,48,28,N,,,,
2023-04-16T13:50:44-04:00,1464,1,68,N,,,,
2023-04-16T13:51:47-04:00,1465,2,60,N,,,,
2023-04-16T13:52:15-04:00,1466,3,26,N,,,,
2023-04-16T13:52:42-04:00,1467,4,25,N,,,,
2023-04-16T13:53:41-04:00,1468,5,56,N,,,,
2023-04-16T13:54:39-04:00,1469,6,55,N,,,,
2023-04-16T13:55:04-04:00,1470,7,23,N,,,,
2023-04-16T13:55:30-04:00,1471,8,23,N,,,,
2023-04-16T13:56:29-04:00,1472,9,57,N,,,,
2023-04-16T13:57:27-04:00,1473,10,55,N,,,,
2023-04-16T13:57:53-04:00,1474,11,24,N,,,,
2023-04-16T13:58:23-04:00,1475,12,28,N,,,,
2023-04-16T13:59:21-04:00,1476,13,56,N,,,,
2023-04-16T14:00:17-04:00,1477,14,53,N,,,,
2023-04-16T14:00:45-04:00,1478,15,25,N,,,,
2023-04-16T14:01:15-04:00,1479,16,28,N,,,,
2023-04-16T14:02:27-04:00,1480,17,70,N,,,,
2023-04-16T14:03:25-04:00,1481,18,55,N,,,,
2023-04-16T14:03:50-04:00,1482,19,23,N,,,,
2023-04-16T14:04:17-04:00,1483,20,24,N,,,,
2023-04-16T14:05:16-04:00,1484,21,57,N,,,,
2023-04-16T14:06:13-04:00,1485,22,55,N,,,,
2023-04-16T14:06:39-04:00,1486,23,24,N,,,,
2023-04-16T14:07:09-04:00,1487,24,27,N,,,,
2023-04-16T14:08:07-04:00,1488,25,56,N,,,,
2023-04-16T14:09:03-04:00,1489,26,54,N,,,,
2023-04-16T14:09:31-04:00,1490,27,25,N,,,,
2023-04-16T14:09:59-04:00,1491,28,26,N,,,,
2023-04-16T14:10:55-04:00,1492,29,53,N,,,,
2023-04-16T14:11:50-04:00,1493,30,53,N,,,,
2023-04-16T14:12:20-04:00,1494,31,28,N,,,,
2023-04-16T14:12:50-04:00,1495,32,27,N,,,,
2023-04-16T14:14:03-04:00,1496,33,70,N,,,,
2023-04-16T14:15:00-04:00,1497,34,55,N,,,,
2023-04-16T14:15:26-04:00,1498,35,23,N,,,,
2023-04-16T14:15:55-04:00,1499,36,27,N,,,,
2023-04-16T14:16:54-04:00,1500,37,57,N,,,,
2023-04-16T14:17:51-04:00,1501,38,54,N,,,,
2023-04-16T14:18:24-04:00,1502,39,29,N,,,,
2023-04-16T14:18:52-04:00,1503,40,25,N,,,,
2023-04-16T14:19:49-04:00,1504,41,55,N,,,,
2023-04-16T14:20:45-04:00,1505,42,53,N,,,,
2023-04-16T14:21:10-04:00,1506,43,23,N,,,,
2023-04-16T14:21:36-04:00,1507,44,24,N,,,,
2023-04-16T14:22:35-04:00,1508,45,57,N,,,,
2023-04-16T14:23:34-04:00,1509,46,56,N,,,,
2023-04-16T14:23:59-04:00,1510,47,23,N,,,,
2023-04-16T14:24:29-04:00,1511,48,27,N,,,,
2023-04-16T14:25:42-04:00,1512,1,71,N,,,,
2023-04-16T14:26:42-04:00,1513,2,57,N,,,,
2023-04-16T14:27:07-04:00,1514,3,23,N,,,,
2023-04-16T14:27:33-04:00,1515,4,23,N,,,,
2023-04-16T14:28:31-04:00,1516,5,56,N,,,,
2023-04-16T14:29:29-04:00,1517,6,56,N,,,,
2023-04-16T14:29:55-04:00,1518,7,24,N,,,,
2023-04-16T14:30:24-04:00,1519,8,27,N,,,,
2023-04-16T14:31:19-04:00,1520,9,53,N,,,,
2023-04-16T14:32:21-04:00,1521,10,60,N,,,,
2023-04-16T14:32:50-04:00,1522,11,27,N,,,,
2023-04-16T14:33:16-04:00,1523,12,24,N,,,,
2023-04-16T14:34:15-04:00,1524,13,56,N,,,,
2023-04-16T14:35:13-04:00,1525,14,56,N,,,,
2023-04-16T14:35:38-04:00,1526,15,23,N,,,,
2023-04-16T14:36:04-04:00,1527,16,24,N,,,,
2023-04-16T14:37:14-04:00,1528,17,67,N,,,,
2023-04-16T14:38:18-04:00,1529,18,61,N,,,,
2023-04-16T14:38:47-04:00,1530,19,26,N,,,,
2023-04-16T14:39:12-04:00,1531,20,24,N,,,,
2023-04-16T14:40:06-04:00,1532,21,51,N,,,,
2023-04-16T14:41:05-04:00,1533,22,57,N,,,,
2023-04-16T14:41:35-04:00,1534,23,27,N,,,,
2023-04-16T14:42:02-04:00,1535,24,24,N,,,,
2023-04-16T14:43:01-04:00,1536,25,56,N,,,,
2023-04-16T14:43:59-04:00,1537,26,56,N,,,,
2023-04-16T14:44:25-04:00,1538,27,23,N,,,,
2023-04-16T14:44:51-04:00,1539,28,24,N,,,,
2023-04-16T14:45:50-04:00,1540,29,56,N,,,,
2023-04-16T14:46:47-04:00,1541,30,55,N,,,,
2023-04-16T14:47:13-04:00,1542,31,23,N,,,,
2023-04-16T14:47:43-04:00,1543,32,27,N,,,,
2023-04-16T14:48:56-04:00,1544,33,71,N,,,,
2023-04-16T14:49:50-04:00,1545,34,52,N,,,,
2023-04-16T14:50:19-04:00,1546,35,27,N,,,,
2023-04-16T14:50:48-04:00,1547,36,27,N,,,,
2023-04-16T14:51:46-04:00,1548,37,55,N,,,,
2023-04-16T14:52:44-04:00,1549,38,57,N,,,,
2023-04-16T14:53:13-04:00,1550,39,27,N,,,,
2023-04-16T14:53:44-04:00,1551,40,28,N,,,,
2023-04-16T14:54:39-04:00,1552,41,53,N,,,,
2023-04-16T14:55:38-04:00,1553,42,57,N,,,,
2023-04-16T14:56:08-04:00,1554,43,28,N,,,,
2023-04-16T14:56:34-04:00,1555,44,24,N,,,,
2023-04-16T14:57:33-04:00,1556,45,57,N,,,,
2023-04-16T14:58:31-04:00,1557,46,55,N,,,,
2023-04-16T14:58:57-04:00,1558,47,24,N,,,,
2023-04-16T14:59:23-04:00,1559,48,24,N,,,,
2023-04-16T15:00:37-04:00,1560,1,72,N,,,,
2023-04-16T15:01:35-04:00,1561,2,56,N,,,,
2023-04-16T15:02:00-04:00,1562,3,23,N,,,,
2023-04-16T15:02:29-04:00,1563,4,27,N,,,,
2023-04-16T15:03:29-04:00,1564,5,57,N,,,,
2023-04-16T15:04:24-04:00,1565,6,53,N,,,,
2023-04-16T15:04:54-04:00,1566,7,28,N,,,,
2023-04-16T15:05:24-04:00,1567,8,27,N,,,,
2023-04-16T15:06:21-04:00,1568,9,55,N,,,,
2023-04-16T15:07:21-04:00,1569,10,57,N,,,,
2023-04-16T15:07:50-04:00,1570,11,27,N,,,,
2023-04-16T15:08:19-04:00,1571,12,27,N,,,,
2023-04-16T15:09:14-04:00,1572,13,52,N,,,,
2023-04-16T15:10:14-04:00,1573,14,58,N,,,,
2023-04-16T15:10:40-04:00,1574,15,23,N,,,,
2023-04-16T15:11:11-04:00,1575,16,29,N,,,,
2023-04-16T15:12:23-04:00,1576,17,70,N,,,,
2023-04-16T15:13:22-04:00,1577,18,57,N,,,,
2023-04-16T15:13:48-04:00,1578,19,23,N,,,,
2023-04-16T15:14:14-04:00,1579,20,23,N,,,,
2023-04-16T15:15:13-04:00,1580,21,57,N,,,,
2023-04-16T15:16:11-04:00,1581,22,56,N,,,,
2023-04-16T15:16:37-04:00,1582,23,23,N,,,,
2023-04-16T15:17:07-04:00,1583,24,27,N,,,,
2023-04-16T15:18:06-04:00,1584,25,56,N,,,,
2023-04-16T15:19:02-04:00,1585,26,53,N,,,,
2023-04-16T15:19:31-04:00,1586,27,27,N,,,,
2023-04-16T15:19:57-04:00,1587,28,24,N,,,,
2023-04-16T15:20:55-04:00,1588,29,56,N,,,,
2023-04-16T15:21:54-04:00,1589,30,57,N,,,,
2023-04-16T15:22:20-04:00,1590,31,23,N,,,,
2023-04-16T15:22:46-04:00,1591,32,24,N,,,,
2023-04-16T15:23:57-04:00,1592,33,68,N,,,,
2023-04-16T15:24:57-04:00,1593,34,58,N,,,,
2023-04-16T15:25:27-04:00,1594,35,28,N,,,,
2023-04-16T15:25:53-04:00,1595,36,24,N,,,,
2023-04-16T15:26:51-04:00,1596,37,56,N,,,,
2023-04-16T15:27:49-04:00,1597,38,56,N,,,,
2023-04-16T15:28:15-04:00,1598,39,23,N,,,,
2023-04-16T15:28:41-04:00,1599,40,23,N,,,,
2023-04-16T15:29:39-04:00,1600,41,55,N,,,,
2023-04-16T15:30:39-04:00,1601,42,57,N,,,,
2023-04-16T15:31:08-04:00,1602,43,27,N,,,,
2023-04-16T15:31:38-04:00,1603,44,28,N,,,,
2023-04-16T15:32:34-04:00,1604,45,53,N,,,,
2023-04-16T15:33:32-04:00,1605,46,56,N,,,,
2023-04-16T15:34:01-04:00,1606,47,27,N,,,,
2023-04-16T15:34:27-04:00,1607,48,23,N,,,,
2023-04-16T15:35:39-04:00,1608,1,70,N,,,,
2023-04-16T15:36:37-04:00,1609,2,56,N,,,,
2023-04-16T15:37:06-04:00,1610,3,27,N,,,,
2023-04-16T15:37:36-04:00,1611,4,27,N,,,,
2023-04-16T15:38:31-04:00,1612,5,53,N,,,,
2023-04-16T15:39:32-04:00,1613,6,58,N,,,,
2023-04-16T15:39:58-04:00,1614,7,23,N,,,,
2023-04-16T15:40:29-04:00,1615,8,29,N,,,,
2023-04-16T15:41:28-04:00,1616,9,57,N,,,,
2023-04-16T15:42:24-04:00,1617,10,53,N,,,,
2023-04-16T15:42:55-04:00,1618,11,29,N,,,,
2023-04-16T15:43:24-04:00,1619,12,27,N,,,,
2023-04-16T15:44:22-04:00,1620,13,55,N,,,,
2023-04-16T15:45:21-04:00,1621,14,57,N,,,,
2023-04-16T15:45:50-04:00,1622,15,27,N,,,,
2023-04-16T15:46:21-04:00,1623,16,28,N,,,,
2023-04-16T15:47:35-04:00,1624,17,72,N,,,,
2023-04-16T15:48:30-04:00,1625,18,53,N,,,,
2023-04-16T15:48:59-04:00,1626,19,26,N,,,,
2023-04-16T15:49:25-04:00,1627,20,24,N,,,,
2023-04-16T15:50:24-04:00,1628,21,57,N,,,,
2023-04-16T15:51:21-04:00,1629,22,54,N,,,,
2023-04-16T15:51:47-04:00,1630,23,23,N,,,,
2023-04-16T15:52:13-04:00,1631,24,24,N,,,,
2023-04-16T15:53:12-04:00,1632,25,57,N,,,,
2023-04-16T15:54:09-04:00,1633,26,55,N,,,,
2023-04-16T15:54:35-04:00,1634,27,23,N,,,,
2023-04-16T15:55:05-04:00,1635,28,28,N,,,,
2023-04-16T15:56:04-04:00,1636,29,56,N,,,,
2023-04-16T15:56:59-04:00,1637,30,53,N,,,,
2023-04-16T15:57:30-04:00,1638,31,28,N,,,,
2023-04-16T15:57:59-04:00,1639,32,27,N,,,,
2023-04-16T15:59:14-04:00,1640,33,72,N,,,,
2023-04-16T16:00:13-04:00,1641,34,57,N,,,,
2023-04-16T16:00:42-04:00,1642,35,27,N,,,,
2023-04-16T16:01:13-04:00,1643,36,28,N,,,,
2023-04-16T16:02:08-04:00,1644,37,53,N,,,,
2023-04-16T16:03:06-04:00,1645,38,56,N,,,,
2023-04-16T16:03:36-04:00,1646,39,28,N,,,,
2023-04-16T16:04:02-04:00,1647,40,23,N,,,,
2023-04-16T16:05:01-04:00,1648,41,56,N,,,,
2023-04-16T16:05:59-04:00,1649,42,56,N,,,,
2023-04-16T16:06:25-04:00,1650,43,24,N,,,,
2023-04-16T16:06:51-04:00,1651,44,24,N,,,,
2023-04-16T16:07:50-04:00,1652,45,57,N,,,,
2023-04-16T16:08:47-04:00,1653,46,54,N,,,,
2023-04-16T16:09:15-04:00,1654,47,25,N,,,,
2023-04-16T16:09:42-04:00,1655,48,25,N,,,,
2023-04-16T16:10:52-04:00,1656,1,68,N,,,,
2023-04-16T16:11:50-04:00,1657,2,56,N,,,,
2023-04-16T16:12:19-04:00,1658,3,26,N,,,,
2023-04-16T16:12:44-04:00,1659,4,23,N,,,,
2023-04-16T16:13:44-04:00,1660,5,57,N,,,,
2023-04-16T16:14:42-04:00,1661,6,56,N,,,,
2023-04-16T16:15:08-04:00,1662,7,23,N,,,,
2023-04-16T16:15:34-04:00,1663,8,23,N,,,,
2023-04-16T16:16:33-04:00,1664,9,57,N,,,,
2023-04-16T16:17:30-04:00,1665,10,55,N,,,,
2023-04-16T16:17:56-04:00,1666,11,23,N,,,,
2023-04-16T16:18:25-04:00,1667,12,27,N,,,,
2023-04-16T16:19:21-04:00,1668,13,53,N,,,,
2023-04-16T16:20:23-04:00,1669,14,60,N,,,,
2023-04-16T16:20:53-04:00,1670,15,27,N,,,,
2023-04-16T16:21:18-04:00,1671,16,24,N,,,,
2023-04-16T16:22:29-04:00,1672,17,68,N,,,,
2023-04-16T16:23:29-04:00,1673,18,58,N,,,,
2023-04-16T16:23:58-04:00,1674,19,26,N,,,,
2023-04-16T16:24:27-04:00,1675,20,27,N,,,,
2023-04-16T16:25:22-04:00,1676,21,53,N,,,,
2023-04-16T16:26:20-04:00,1677,22,56,N,,,,
2023-04-16T16:26:50-04:00,1678,23,28,N,,,,
2023-04-16T16:27:16-04:00,1679,24,24,N,,,,
2023-04-16T16:28:14-04:00,1680,25,55,N,,,,
2023-04-16T16:29:08-04:00,1681,26,52,N,,,,
2023-04-16T16:29:37-04:00,1682,27,27,N,,,,
2023-04-16T16:30:06-04:00,1683,28,27,N,,,,
2023-04-16T16:31:05-04:00,1684,29,57,N,,,,
2023-04-16T16:32:05-04:00,1685,30,58,N,,,,
2023-04-16T16:32:34-04:00,1686,31,26,N,,,,
2023-04-16T16:33:03-04:00,1687,32,27,N,,,,
2023-04-16T16:34:18-04:00,1688,33,72,N,,,,
2023-04-16T16:35:13-04:00,1689,34,53,N,,,,
2023-04-16T16:35:42-04:00,1690,35,27,N,,,,
2023-04-16T16:36:11-04:00,1691,36,26,N,,,,
2023-04-16T16:37:08-04:00,1692,37,55,N,,,,
2023-04-16T16:38:01-04:00,1693,38,51,N,,,,
2023-04-16T16:38:31-04:00,1694,39,28,N,,,,
2023-04-16T16:38:59-04:00,1695,40,25,N,,,,
2023-04-16T16:39:55-04:00,1696,41,54,N,,,,
2023-04-16T16:40:54-04:00,1697,42,57,N,,,,
2023-04-16T16:41:23-04:00,1698,43,26,N,,,,
2023-04-16T16:41:53-04:00,1699,44,27,N,,,,
2023-04-16T16:42:48-04:00,1700,45,53,N,,,,
2023-04-16T16:43:46-04:00,1701,46,56,N,,,,
2023-04-16T16:44:16-04:00,1702,47,27,N,,,,
2023-04-16T16:44:41-04:00,1703,48,24,N,,,,
2023-04-16T16:45:54-04:00,1704,1,70,N,,,,
2023-04-16T16:46:53-04:00,1705,2,57,N,,,,
2023-04-16T16:47:22-04:00,1706,3,27,N,,,,
2023-04-16T16:47:48-04:00,1707,4,23,N,,,,
2023-04-16T16:48:47-04:00,1708,5,57,N,,,,
2023-04-16T16:49:45-04:00,1709,6,55,N,,,,
2023-04-16T16:50:11-04:00,1710,7,24,N,,,,
2023-04-16T16:50:41-04:00,1711,8,28,N,,,,
2023-04-16T16:51:38-04:00,1712,9,55,N,,,,
2023-04-16T16:52:33-04:00,1713,10,53,N,,,,
2023-04-16T16:53:04-04:00,1714,11,28,N,,,,
2023-04-16T16:53:33-04:00,1715,12,27,N,,,,
2023-04-16T16:54:31-04:00,1716,13,55,N,,,,
2023-04-16T16:55:31-04:00,1717,14,58,N,,,,
2023-04-16T16:56:00-04:00,1718,15,27,N,,,,
2023-04-16T16:56:30-04:00,1719,16,27,N,,,,
2023-04-16T16:57:38-04:00,1720,17,66,N,,,,
2023-04-16T16:58:36-04:00,1721,18,55,N,,,,
2023-04-16T16:59:05-04:00,1722,19,26,N,,,,
2023-04-16T16:59:30-04:00,1723,20,23,N,,,,
2023-04-16T17:00:30-04:00,1724,21,57,N,,,,
2023-04-16T17:01:27-04:00,1725,22,56,N,,,,
2023-04-16T17:01:53-04:00,1726,23,23,N,,,,
2023-04-16T17:02:19-04:00,1727,24,24,N,,,,
2023-04-16T17:03:18-04:00,1728,25,56,N,,,,
2023-04-16T17:04:16-04:00,1729,26,55,N,,,,
2023-04-16T17:04:42-04:00,1730,27,23,N,,,,
2023-04-16T17:05:11-04:00,1731,28,27,N,,,,
2023-04-16T17:06:10-04:00,1732,29,57,N,,,,
2023-04-16T17:07:06-04:00,1733,30,54,N,,,,
2023-04-16T17:07:32-04:00,1734,31,23,N,,,,
2023-04-16T17:08:00-04:00,1735,32,27,N,,,,
2023-04-16T17:09:16-04:00,1736,33,73,N,,,,
2023-04-16T17:10:13-04:00,1737,34,55,N,,,,
2023-04-16T17:10:39-04:00,1738,35,23,N,,,,
2023-04-16T17:11:05-04:00,1739,36,24,N,,,,
2023-04-16T17:12:03-04:00,1740,37,56,N,,,,
2023-04-16T17:13:02-04:00,1741,38,56,N,,,,
2023-04-16T17:13:28-04:00,1742,39,24,N,,,,
2023-04-16T17:13:57-04:00,1743,40,27,N,,,,
2023-04-16T17:14:56-04:00,1744,41,57,N,,,,
2023-04-16T17:15:52-04:00,1745,42,54,N,,,,
2023-04-16T17:16:23-04:00,1746,43,28,N,,,,
2023-04-16T17:16:52-04:00,1747,44,27,N,,,,
2023-04-16T17:17:51-04:00,1748,45,57,N,,,,
2023-04-16T17:18:49-04:00,1749,46,55,N,,,,
2023-04-16T17:19:15-04:00,1750,47,23,N,,,,
2023-04-16T17:19:40-04:00,1751,48,23,N,,,,
2023-04-16T17:20:50-04:00,1752,1,68,N,,,,
